"","year","month","season","occ.sess","occasion","session","site","trt","food_trt","helm_trt","tag","firstcap","trap","x","y","sex","season_breeder"
"1712",2021,"sept","fall","5.2",5,2,"kuoppa","fed_control","fed","control","226253","0","A1",1,1,"F","breeder"
"1713",2021,"sept","fall","5.1",5,1,"puro","fed_deworm","fed","deworm","226254","1","E3",5,5,"M","nonbreeder"
"1714",2021,"sept","fall","5.1",5,1,"puro","fed_deworm","fed","deworm","226255","1","F3",6,6,"M","nonbreeder"
"1715",2021,"sept","fall","5.3",5,3,"puro","fed_deworm","fed","deworm","226255","0","J3",10,6,"M","nonbreeder"
"1716",2021,"sept","fall","5.4",5,4,"puro","fed_deworm","fed","deworm","226255","0","G3",7,5,"M","nonbreeder"
"1717",2021,"oct","fall","6.3",6,3,"puro","fed_deworm","fed","deworm","226255","0","F3",6,6,"M","nonbreeder"
"1718",2021,"sept","fall","5.4",5,4,"kuoppa","fed_control","fed","control","226256","1","A5",1,9,"M","nonbreeder"
"1719",2021,"oct","fall","6.1",6,1,"radio","fed_control","fed","control","226257","1","H3",8,6,"F","nonbreeder"
"1720",2021,"oct","fall","6.3",6,3,"radio","fed_control","fed","control","226257","0","G5",7,9,"F","nonbreeder"
"1721",2021,"sept","fall","5.3",5,3,"talo","fed_deworm","fed","deworm","226258","1","I4",9,7,"F","nonbreeder"
"1722",2021,"sept","fall","5.4",5,4,"talo","fed_deworm","fed","deworm","226258","0","I5",9,9,"F","nonbreeder"
"1723",2021,"sept","fall","5.2",5,2,"radio","fed_control","fed","control","226259","1","C3",3,5,"F","nonbreeder"
"1724",2021,"oct","fall","6.1",6,1,"radio","fed_control","fed","control","226259","0","E3",5,5,"F","nonbreeder"
"1725",2021,"oct","fall","6.3",6,3,"radio","fed_control","fed","control","226259","0","D3",4,6,"F","nonbreeder"
"1726",2021,"oct","fall","6.4",6,4,"radio","fed_control","fed","control","226259","0","C3",3,5,"F","nonbreeder"
"1727",2021,"oct","fall","6.1",6,1,"radio","fed_control","fed","control","226260","1","B1",2,2,"M","breeder"
"1728",2021,"oct","fall","6.1",6,1,"talo","fed_deworm","fed","deworm","226261","1","G4",7,7,"M","nonbreeder"
"1729",2021,"oct","fall","6.3",6,3,"talo","fed_deworm","fed","deworm","226261","0","G4",7,7,"M","nonbreeder"
"1730",2021,"oct","fall","6.4",6,4,"talo","fed_deworm","fed","deworm","226261","0","F4",6,8,"M","nonbreeder"
"1731",2021,"sept","fall","5.3",5,3,"ketunpesa","unfed_deworm","unfed","deworm","226262","1","C1",3,1,"M","breeder"
"1732",2021,"oct","fall","6.1",6,1,"ketunpesa","unfed_deworm","unfed","deworm","226262","0","D1",4,2,"M","breeder"
"1733",2021,"oct","fall","6.3",6,3,"ketunpesa","unfed_deworm","unfed","deworm","226262","0","E2",5,3,"M","breeder"
"1734",2021,"oct","fall","6.3",6,3,"talo","fed_deworm","fed","deworm","226263","1","K1",11,1,"M","nonbreeder"
"1735",2021,"sept","fall","5.1",5,1,"puro","fed_deworm","fed","deworm","226264","1","K1",11,1,"F","nonbreeder"
"1736",2021,"sept","fall","5.3",5,3,"puro","fed_deworm","fed","deworm","226264","0","K1",11,1,"F","nonbreeder"
"1737",2021,"oct","fall","6.1",6,1,"puro","fed_deworm","fed","deworm","226264","0","K2",11,3,"F","nonbreeder"
"1738",2021,"oct","fall","6.3",6,3,"puro","fed_deworm","fed","deworm","226264","0","I2",9,3,"F","nonbreeder"
"1739",2021,"sept","fall","5.3",5,3,"puro","fed_deworm","fed","deworm","226266","1","B1",2,2,"F","nonbreeder"
"1740",2021,"sept","fall","5.2",5,2,"radio","fed_control","fed","control","226267","1","K6",11,11,"M","nonbreeder"
"1741",2021,"sept","fall","5.2",5,2,"radio","fed_control","fed","control","226268","1","C3",3,5,"M","nonbreeder"
"1742",2021,"sept","fall","5.1",5,1,"vaarinkorpi","fed_control","fed","control","226269","1","C1",3,1,"F","nonbreeder"
"1743",2021,"oct","fall","6.1",6,1,"mustikka","unfed_deworm","unfed","deworm","226270","1","I5",9,9,"F","nonbreeder"
"1744",2021,"oct","fall","6.3",6,3,"mustikka","unfed_deworm","unfed","deworm","226270","0","J3",10,6,"F","nonbreeder"
"1745",2021,"sept","fall","5.3",5,3,"talo","fed_deworm","fed","deworm","226271","1","A4",1,7,"F","nonbreeder"
"1746",2021,"sept","fall","5.4",5,4,"talo","fed_deworm","fed","deworm","226272","1","I6",9,11,"F","nonbreeder"
"1747",2021,"oct","fall","6.3",6,3,"talo","fed_deworm","fed","deworm","226272","0","J5",10,10,"F","nonbreeder"
"1748",2021,"sept","fall","5.1",5,1,"helmipollo","unfed_control","unfed","control","226273","1","G3",7,5,"M","breeder"
"1749",2021,"oct","fall","6.1",6,1,"helmipollo","unfed_control","unfed","control","226273","0","E3",5,5,"M","breeder"
"1750",2021,"oct","fall","6.2",6,2,"helmipollo","unfed_control","unfed","control","226273","0","F3",6,6,"M","breeder"
"1751",2021,"oct","fall","6.3",6,3,"helmipollo","unfed_control","unfed","control","226273","0","F4",6,8,"M","breeder"
"1752",2021,"oct","fall","6.4",6,4,"helmipollo","unfed_control","unfed","control","226273","0","F2",6,4,"M","breeder"
"1753",2021,"sept","fall","5.3",5,3,"janakkala","fed_deworm","fed","deworm","226274","1","C6",3,11,"M","nonbreeder"
"1754",2021,"oct","fall","6.1",6,1,"radio","fed_control","fed","control","226275","1","J4",10,8,"F","nonbreeder"
"1755",2021,"sept","fall","5.3",5,3,"vaarinkorpi","fed_control","fed","control","226276","1","B1",2,2,"M","breeder"
"1756",2021,"oct","fall","6.1",6,1,"vaarinkorpi","fed_control","fed","control","226276","0","A2",1,3,"M","breeder"
"1757",2021,"sept","fall","5.3",5,3,"talo","fed_deworm","fed","deworm","226277","1","K3",11,5,"M","nonbreeder"
"1758",2021,"sept","fall","5.4",5,4,"talo","fed_deworm","fed","deworm","226277","0","K3",11,5,"M","nonbreeder"
"1759",2021,"oct","fall","6.1",6,1,"talo","fed_deworm","fed","deworm","226277","0","F3",6,6,"M","nonbreeder"
"1760",2021,"sept","fall","5.1",5,1,"kuoppa","fed_control","fed","control","226278","1","E6",5,11,"M","nonbreeder"
"1761",2021,"sept","fall","5.3",5,3,"kuoppa","fed_control","fed","control","226278","0","E6",5,11,"M","nonbreeder"
"1762",2021,"sept","fall","5.1",5,1,"puro","fed_deworm","fed","deworm","226279","1","D1",4,2,"F","nonbreeder"
"1763",2021,"sept","fall","5.1",5,1,"kuoppa","fed_control","fed","control","226280","1","E2",5,3,"M","breeder"
"1764",2021,"oct","fall","6.1",6,1,"kuoppa","fed_control","fed","control","226280","0","D3",4,6,"M","breeder"
"1765",2021,"oct","fall","6.3",6,3,"kuoppa","fed_control","fed","control","226280","0","F2",6,4,"M","breeder"
"1766",2021,"sept","fall","5.2",5,2,"talo","fed_deworm","fed","deworm","226281","1","C6",3,11,"M","nonbreeder"
"1767",2021,"sept","fall","5.4",5,4,"talo","fed_deworm","fed","deworm","226281","0","B5",2,10,"M","nonbreeder"
"1768",2021,"sept","fall","5.4",5,4,"radio","fed_control","fed","control","226282","1","A3",1,5,"M","nonbreeder"
"1769",2021,"oct","fall","6.1",6,1,"radio","fed_control","fed","control","226282","0","B1",2,2,"M","nonbreeder"
"1770",2021,"oct","fall","6.2",6,2,"radio","fed_control","fed","control","226282","0","B2",2,4,"M","nonbreeder"
"1771",2021,"oct","fall","6.3",6,3,"radio","fed_control","fed","control","226282","0","C2",3,3,"M","nonbreeder"
"1772",2021,"sept","fall","5.3",5,3,"talo","fed_deworm","fed","deworm","226283","1","J1",10,2,"M","breeder"
"1773",2021,"sept","fall","5.1",5,1,"kuoppa","fed_control","fed","control","226284","1","D5",4,10,"F","nonbreeder"
"1774",2021,"sept","fall","5.3",5,3,"kuoppa","fed_control","fed","control","226284","0","D5",4,10,"F","nonbreeder"
"1775",2021,"oct","fall","6.3",6,3,"kuoppa","fed_control","fed","control","226284","0","E6",5,11,"F","nonbreeder"
"1776",2021,"oct","fall","6.1",6,1,"radio","fed_control","fed","control","226285","1","B5",2,10,"M","breeder"
"1777",2021,"oct","fall","6.3",6,3,"radio","fed_control","fed","control","226285","0","D5",4,10,"M","breeder"
"1778",2021,"oct","fall","6.1",6,1,"radio","fed_control","fed","control","226286","1","G1",7,1,"M","breeder"
"1779",2021,"oct","fall","6.3",6,3,"radio","fed_control","fed","control","226286","0","G1",7,1,"M","breeder"
"1780",2021,"sept","fall","5.1",5,1,"puro","fed_deworm","fed","deworm","226287","1","C3",3,5,"M","nonbreeder"
"1781",2021,"sept","fall","5.1",5,1,"puro","fed_deworm","fed","deworm","226288","1","E2",5,3,"M","breeder"
"1782",2021,"sept","fall","5.3",5,3,"talo","fed_deworm","fed","deworm","226289","1","A5",1,9,"M","breeder"
"1783",2021,"oct","fall","6.3",6,3,"talo","fed_deworm","fed","deworm","226289","0","A6",1,11,"M","breeder"
"1784",2021,"oct","fall","6.1",6,1,"radio","fed_control","fed","control","226290","1","K4",11,7,"M","nonbreeder"
"1785",2021,"oct","fall","6.1",6,1,"mustikka","unfed_deworm","unfed","deworm","226291","1","J1",10,2,"M","nonbreeder"
"1786",2021,"oct","fall","6.4",6,4,"mustikka","unfed_deworm","unfed","deworm","226291","0","K3",11,5,"M","nonbreeder"
"1787",2021,"sept","fall","5.3",5,3,"talo","fed_deworm","fed","deworm","226293","1","F5",6,10,"M","breeder"
"1788",2021,"oct","fall","6.1",6,1,"talo","fed_deworm","fed","deworm","226293","0","F5",6,10,"M","breeder"
"1789",2021,"oct","fall","6.3",6,3,"talo","fed_deworm","fed","deworm","226293","0","H5",8,10,"M","breeder"
"1790",2021,"sept","fall","5.3",5,3,"janakkala","fed_deworm","fed","deworm","226294","1","J2",10,4,"M","breeder"
"1791",2021,"sept","fall","5.1",5,1,"puro","fed_deworm","fed","deworm","226295","1","G1",7,1,"M","breeder"
"1792",2021,"oct","fall","6.1",6,1,"puro","fed_deworm","fed","deworm","226295","0","K1",11,1,"M","breeder"
"1793",2021,"oct","fall","6.3",6,3,"puro","fed_deworm","fed","deworm","226295","0","I1",9,1,"M","breeder"
"1794",2021,"sept","fall","5.3",5,3,"talo","fed_deworm","fed","deworm","226296","1","C6",3,11,"M","nonbreeder"
"1795",2021,"oct","fall","6.1",6,1,"talo","fed_deworm","fed","deworm","226296","0","E6",5,11,"M","nonbreeder"
"1796",2021,"oct","fall","6.3",6,3,"talo","fed_deworm","fed","deworm","226296","0","F5",6,10,"M","nonbreeder"
"1797",2021,"sept","fall","5.3",5,3,"puro","fed_deworm","fed","deworm","226297","1","A6",1,11,"F","nonbreeder"
"1798",2021,"sept","fall","5.2",5,2,"radio","fed_control","fed","control","226298","1","J1",10,2,"F","nonbreeder"
"1799",2021,"sept","fall","5.3",5,3,"radio","fed_control","fed","control","226298","0","I2",9,3,"F","nonbreeder"
"1800",2021,"oct","fall","6.2",6,2,"radio","fed_control","fed","control","226299","1","B5",2,10,"F","nonbreeder"
"1801",2021,"oct","fall","6.3",6,3,"radio","fed_control","fed","control","226299","0","C5",3,9,"F","nonbreeder"
"1802",2021,"oct","fall","6.1",6,1,"asema","unfed_control","unfed","control","226700","1","C2",3,3,"M","nonbreeder"
"1803",2021,"oct","fall","6.3",6,3,"asema","unfed_control","unfed","control","226700","0","C2",3,3,"M","nonbreeder"
"1804",2021,"sept","fall","5.1",5,1,"kiirastuli","unfed_deworm","unfed","deworm","226701","1","H1",8,2,"F","nonbreeder"
"1805",2021,"oct","fall","6.1",6,1,"kiirastuli","unfed_deworm","unfed","deworm","226701","0","K6",11,11,"F","nonbreeder"
"1806",2021,"oct","fall","6.2",6,2,"kiirastuli","unfed_deworm","unfed","deworm","226701","0","K6",11,11,"F","nonbreeder"
"1807",2021,"oct","fall","6.3",6,3,"kiirastuli","unfed_deworm","unfed","deworm","226701","0","K6",11,11,"F","nonbreeder"
"1808",2021,"sept","fall","5.2",5,2,"janakkala","fed_deworm","fed","deworm","226702","1","J4",10,8,"M","nonbreeder"
"1809",2021,"sept","fall","5.3",5,3,"janakkala","fed_deworm","fed","deworm","226702","0","K5",11,9,"M","nonbreeder"
"1810",2021,"sept","fall","5.4",5,4,"janakkala","fed_deworm","fed","deworm","226702","0","K6",11,11,"M","nonbreeder"
"1811",2021,"oct","fall","6.1",6,1,"janakkala","fed_deworm","fed","deworm","226702","0","K6",11,11,"M","nonbreeder"
"1812",2021,"oct","fall","6.2",6,2,"janakkala","fed_deworm","fed","deworm","226702","0","K6",11,11,"M","nonbreeder"
"1813",2021,"oct","fall","6.1",6,1,"kuoppa","fed_control","fed","control","226703","1","E6",5,11,"M","nonbreeder"
"1814",2021,"oct","fall","6.3",6,3,"kuoppa","fed_control","fed","control","226703","0","G5",7,9,"M","nonbreeder"
"1815",2021,"oct","fall","6.3",6,3,"talo","fed_deworm","fed","deworm","226704","1","F3",6,6,"M","nonbreeder"
"1816",2021,"oct","fall","6.3",6,3,"mustikka","unfed_deworm","unfed","deworm","226705","1","B3",2,6,"F","nonbreeder"
"1817",2021,"oct","fall","6.1",6,1,"asema","unfed_control","unfed","control","226706","1","G1",7,1,"M","nonbreeder"
"1818",2021,"oct","fall","6.3",6,3,"asema","unfed_control","unfed","control","226706","0","J1",10,2,"M","nonbreeder"
"1819",2021,"sept","fall","5.1",5,1,"kiirastuli","unfed_deworm","unfed","deworm","226707","1","C6",3,11,"M","breeder"
"1820",2021,"sept","fall","5.3",5,3,"kiirastuli","unfed_deworm","unfed","deworm","226707","0","C6",3,11,"M","breeder"
"1821",2021,"sept","fall","5.1",5,1,"janakkala","fed_deworm","fed","deworm","226708","1","A4",1,7,"F","nonbreeder"
"1822",2021,"sept","fall","5.3",5,3,"janakkala","fed_deworm","fed","deworm","226708","0","A4",1,7,"F","nonbreeder"
"1823",2021,"sept","fall","5.1",5,1,"vaarinkorpi","fed_control","fed","control","226709","1","F5",6,10,"M","nonbreeder"
"1824",2021,"sept","fall","5.3",5,3,"vaarinkorpi","fed_control","fed","control","226709","0","F4",6,8,"M","nonbreeder"
"1825",2021,"sept","fall","5.4",5,4,"vaarinkorpi","fed_control","fed","control","226709","0","F4",6,8,"M","nonbreeder"
"1826",2021,"oct","fall","6.3",6,3,"vaarinkorpi","fed_control","fed","control","226709","0","G4",7,7,"M","nonbreeder"
"1827",2021,"sept","fall","5.2",5,2,"janakkala","fed_deworm","fed","deworm","226710","1","J2",10,4,"F","nonbreeder"
"1828",2021,"sept","fall","5.2",5,2,"janakkala","fed_deworm","fed","deworm","226711","1","B5",2,10,"M","nonbreeder"
"1829",2021,"sept","fall","5.1",5,1,"mustikka","unfed_deworm","unfed","deworm","226712","1","C5",3,9,"M","nonbreeder"
"1830",2021,"sept","fall","5.2",5,2,"mustikka","unfed_deworm","unfed","deworm","226712","0","B5",2,10,"M","nonbreeder"
"1831",2021,"sept","fall","5.3",5,3,"mustikka","unfed_deworm","unfed","deworm","226712","0","B5",2,10,"M","nonbreeder"
"1832",2021,"sept","fall","5.4",5,4,"mustikka","unfed_deworm","unfed","deworm","226712","0","B5",2,10,"M","nonbreeder"
"1833",2021,"oct","fall","6.1",6,1,"mustikka","unfed_deworm","unfed","deworm","226712","0","C6",3,11,"M","nonbreeder"
"1834",2021,"oct","fall","6.2",6,2,"mustikka","unfed_deworm","unfed","deworm","226712","0","B5",2,10,"M","nonbreeder"
"1835",2021,"oct","fall","6.4",6,4,"mustikka","unfed_deworm","unfed","deworm","226712","0","C6",3,11,"M","nonbreeder"
"1836",2021,"oct","fall","6.1",6,1,"janakkala","fed_deworm","fed","deworm","226713","1","A4",1,7,"F","nonbreeder"
"1837",2021,"oct","fall","6.3",6,3,"janakkala","fed_deworm","fed","deworm","226713","0","B3",2,6,"F","nonbreeder"
"1838",2021,"sept","fall","5.1",5,1,"janakkala","fed_deworm","fed","deworm","226714","1","H4",8,8,"M","nonbreeder"
"1839",2021,"sept","fall","5.3",5,3,"janakkala","fed_deworm","fed","deworm","226714","0","H3",8,6,"M","nonbreeder"
"1840",2021,"oct","fall","6.3",6,3,"janakkala","fed_deworm","fed","deworm","226714","0","H3",8,6,"M","nonbreeder"
"1841",2021,"sept","fall","5.1",5,1,"janakkala","fed_deworm","fed","deworm","226715","1","E5",5,9,"M","nonbreeder"
"1842",2021,"sept","fall","5.2",5,2,"janakkala","fed_deworm","fed","deworm","226715","0","F5",6,10,"M","nonbreeder"
"1843",2021,"sept","fall","5.3",5,3,"janakkala","fed_deworm","fed","deworm","226715","0","E4",5,7,"M","nonbreeder"
"1844",2021,"sept","fall","5.4",5,4,"janakkala","fed_deworm","fed","deworm","226715","0","F4",6,8,"M","nonbreeder"
"1845",2021,"oct","fall","6.1",6,1,"janakkala","fed_deworm","fed","deworm","226716","1","A2",1,3,"F","nonbreeder"
"1846",2021,"sept","fall","5.2",5,2,"hevonen","unfed_control","unfed","control","226717","1","D1",4,2,"F","nonbreeder"
"1847",2021,"oct","fall","6.1",6,1,"hevonen","unfed_control","unfed","control","226717","0","A2",1,3,"F","nonbreeder"
"1848",2021,"oct","fall","6.2",6,2,"hevonen","unfed_control","unfed","control","226717","0","A1",1,1,"F","nonbreeder"
"1849",2021,"oct","fall","6.4",6,4,"hevonen","unfed_control","unfed","control","226717","0","A1",1,1,"F","nonbreeder"
"1850",2021,"oct","fall","6.3",6,3,"asema","unfed_control","unfed","control","226718","1","A2",1,3,"F","nonbreeder"
"1851",2021,"sept","fall","5.2",5,2,"helmipollo","unfed_control","unfed","control","226719","1","A5",1,9,"M","breeder"
"1852",2021,"sept","fall","5.3",5,3,"helmipollo","unfed_control","unfed","control","226719","0","B3",2,6,"M","breeder"
"1853",2021,"sept","fall","5.4",5,4,"helmipollo","unfed_control","unfed","control","226719","0","B3",2,6,"M","breeder"
"1854",2021,"oct","fall","6.1",6,1,"helmipollo","unfed_control","unfed","control","226719","0","A5",1,9,"M","breeder"
"1855",2021,"oct","fall","6.3",6,3,"helmipollo","unfed_control","unfed","control","226719","0","A5",1,9,"M","breeder"
"1856",2021,"oct","fall","6.4",6,4,"helmipollo","unfed_control","unfed","control","226719","0","A5",1,9,"M","breeder"
"1857",2021,"sept","fall","5.1",5,1,"janakkala","fed_deworm","fed","deworm","226720","1","I1",9,1,"M","nonbreeder"
"1858",2021,"sept","fall","5.3",5,3,"janakkala","fed_deworm","fed","deworm","226720","0","I1",9,1,"M","nonbreeder"
"1859",2021,"oct","fall","6.3",6,3,"hevonen","unfed_control","unfed","control","226721","1","K1",11,1,"M","nonbreeder"
"1860",2021,"sept","fall","5.1",5,1,"puro","fed_deworm","fed","deworm","226722","1","H2",8,4,"F","nonbreeder"
"1861",2021,"sept","fall","5.3",5,3,"puro","fed_deworm","fed","deworm","226722","0","H2",8,4,"F","nonbreeder"
"1862",2021,"oct","fall","6.3",6,3,"puro","fed_deworm","fed","deworm","226722","0","J2",10,4,"F","nonbreeder"
"1863",2021,"sept","fall","5.1",5,1,"mustikka","unfed_deworm","unfed","deworm","226723","1","G5",7,9,"M","nonbreeder"
"1864",2021,"sept","fall","5.3",5,3,"mustikka","unfed_deworm","unfed","deworm","226723","0","I5",9,9,"M","nonbreeder"
"1865",2021,"sept","fall","5.4",5,4,"mustikka","unfed_deworm","unfed","deworm","226723","0","I5",9,9,"M","nonbreeder"
"1866",2021,"oct","fall","6.1",6,1,"asema","unfed_control","unfed","control","226725","1","A2",1,3,"F","nonbreeder"
"1867",2021,"sept","fall","5.1",5,1,"radio","fed_control","fed","control","226726","1","G2",7,3,"F","nonbreeder"
"1868",2021,"sept","fall","5.3",5,3,"radio","fed_control","fed","control","226726","0","G2",7,3,"F","nonbreeder"
"1869",2021,"sept","fall","5.4",5,4,"radio","fed_control","fed","control","226726","0","G2",7,3,"F","nonbreeder"
"1870",2021,"oct","fall","6.1",6,1,"radio","fed_control","fed","control","226726","0","J1",10,2,"F","nonbreeder"
"1871",2021,"oct","fall","6.3",6,3,"radio","fed_control","fed","control","226726","0","I2",9,3,"F","nonbreeder"
"1872",2021,"oct","fall","6.4",6,4,"radio","fed_control","fed","control","226726","0","I2",9,3,"F","nonbreeder"
"1873",2021,"sept","fall","5.2",5,2,"hevonen","unfed_control","unfed","control","226727","1","F3",6,6,"M","nonbreeder"
"1874",2021,"sept","fall","5.3",5,3,"hevonen","unfed_control","unfed","control","226727","0","H3",8,6,"M","nonbreeder"
"1875",2021,"sept","fall","5.4",5,4,"hevonen","unfed_control","unfed","control","226727","0","H3",8,6,"M","nonbreeder"
"1876",2021,"oct","fall","6.2",6,2,"janakkala","fed_deworm","fed","deworm","226728","1","H3",8,6,"M","nonbreeder"
"1877",2021,"oct","fall","6.3",6,3,"janakkala","fed_deworm","fed","deworm","226728","0","I2",9,3,"M","nonbreeder"
"1878",2021,"sept","fall","5.1",5,1,"asema","unfed_control","unfed","control","226729","1","A4",1,7,"F","nonbreeder"
"1879",2021,"sept","fall","5.4",5,4,"asema","unfed_control","unfed","control","226729","0","C4",3,7,"F","nonbreeder"
"1880",2021,"oct","fall","6.1",6,1,"asema","unfed_control","unfed","control","226729","0","A2",1,3,"F","nonbreeder"
"1881",2021,"oct","fall","6.1",6,1,"asema","unfed_control","unfed","control","226730","1","G2",7,3,"F","nonbreeder"
"1882",2021,"oct","fall","6.3",6,3,"asema","unfed_control","unfed","control","226731","1","I5",9,9,"M","nonbreeder"
"1883",2021,"oct","fall","6.1",6,1,"janakkala","fed_deworm","fed","deworm","226732","1","F4",6,8,"M","breeder"
"1884",2021,"oct","fall","6.3",6,3,"janakkala","fed_deworm","fed","deworm","226732","0","D4",4,8,"M","breeder"
